mae,loss,val_mae,val_loss
219.90550231933594,177413.109375,307.1674499511719,335410.53125
217.20147705078125,168113.015625,271.8108825683594,278085.25
216.15968322753906,162428.546875,283.4127502441406,271878.5625
222.79661560058594,169349.03125,270.4570617675781,280989.4375
223.07794189453125,161802.890625,269.8935241699219,277061.53125
224.45266723632812,163727.625,304.10626220703125,330073.5
222.34800720214844,169548.34375,271.50775146484375,276242.1875
224.01004028320312,161470.203125,277.3276672363281,269710.90625
226.46173095703125,170183.328125,296.0479431152344,320425.75
230.5458221435547,175445.859375,316.5258483886719,343314.25
222.7603759765625,169212.671875,276.1787109375,290667.1875
224.37799072265625,163954.828125,272.60516357421875,281040.0625
225.98988342285156,161630.765625,284.3232421875,303361.4375
221.95767211914062,164673.046875,274.1073913574219,285814.75
224.5145721435547,161445.53125,288.5179138183594,267980.4375
226.59774780273438,164132.578125,272.0066223144531,281522.375
221.01467895507812,161270.609375,271.3209228515625,275083.65625
228.68865966796875,161506.03125,272.8466491699219,271008.28125
227.05735778808594,163942.859375,271.39630126953125,278425.21875
222.5083465576172,163941.390625,277.3807678222656,293232.6875
225.1005859375,162123.3125,273.131103515625,284355.25
222.95603942871094,161828.953125,278.0249328613281,293743.4375
224.6412353515625,163053.46875,274.48248291015625,269974.03125
223.93533325195312,163397.34375,272.63104248046875,283819.59375
223.31246948242188,166489.015625,271.9438781738281,279628.5625
226.752197265625,161608.171875,278.1731872558594,294491.59375
225.11585998535156,160520.59375,273.8642272949219,286298.375
223.2326202392578,160752.328125,274.9261779785156,288096.21875
224.37176513671875,162685.015625,288.4211730957031,309531.65625
224.93714904785156,168374.875,283.11444091796875,302452.28125
222.26194763183594,161283.0,271.531005859375,275264.15625
224.92201232910156,161020.75,275.5201416015625,289325.5
224.8896484375,162980.546875,297.4971618652344,320981.0625
226.23556518554688,165863.015625,294.3038635253906,317483.5625
228.64468383789062,162777.15625,281.2225646972656,298947.625
224.57627868652344,162966.578125,281.0494384765625,267531.84375
221.89044189453125,162083.328125,273.3204650878906,271627.0
221.86611938476562,161672.953125,282.21966552734375,299850.03125
228.60044860839844,164262.0,275.8010559082031,268375.875
224.193115234375,161712.515625,273.1717834472656,271285.84375
220.27171325683594,162082.984375,287.69537353515625,268069.125
228.6511688232422,168212.796875,275.79888916015625,271444.75
226.47296142578125,164347.71875,277.8701477050781,268427.21875
226.6712646484375,161127.46875,271.5587463378906,275390.09375
225.35643005371094,160507.28125,271.53863525390625,273107.625
223.526611328125,161609.6875,272.7855224609375,283556.5625
221.1106719970703,160554.203125,288.89288330078125,269137.0
231.613525390625,173128.421875,290.141357421875,271976.15625
224.6602783203125,165245.515625,279.6310119628906,270066.09375
228.19369506835938,163319.5625,274.3125305175781,286472.0
223.92544555664062,160526.5625,271.696044921875,273654.375
224.37216186523438,165492.625,272.7896728515625,283969.09375
226.0983123779297,161107.4375,274.85296630859375,269586.65625
226.61045837402344,167694.34375,271.25665283203125,274558.5625
223.85890197753906,163721.34375,272.3592529296875,281538.75
224.05393981933594,160411.453125,279.37591552734375,295711.1875
225.19293212890625,166592.6875,280.7610778808594,298489.34375
222.3494415283203,162160.65625,271.3528137207031,277403.4375
220.48483276367188,163292.6875,275.72979736328125,290231.125
223.4485626220703,161115.15625,271.2499694824219,279009.375
222.90235900878906,162213.765625,271.6188659667969,273178.6875
225.756591796875,161144.171875,271.9938659667969,280499.5
225.03199768066406,161121.25,271.1463928222656,275190.78125
225.2106170654297,163210.6875,274.33465576171875,287645.5625
227.1249542236328,164584.03125,273.44134521484375,285814.4375
220.5688018798828,160732.203125,291.8848571777344,269222.15625
225.4542694091797,162699.28125,271.90283203125,278783.125
222.9147491455078,160311.515625,271.4825744628906,277552.3125
223.92713928222656,160038.953125,271.1535949707031,276431.46875
225.06048583984375,162035.828125,271.5091857910156,273152.9375
219.75523376464844,160646.203125,283.8353271484375,267456.21875
223.89830017089844,160890.875,271.3846435546875,278259.0
224.40589904785156,161741.015625,271.3041076660156,274666.625
223.7276153564453,160948.03125,271.1055603027344,276415.90625
222.54144287109375,161007.0,275.87841796875,268812.25
223.5429229736328,162401.890625,275.98712158203125,268476.6875
225.83848571777344,162321.609375,285.14935302734375,268165.375
225.46018981933594,164063.203125,271.1693420410156,277582.25
224.02297973632812,164441.46875,271.1492004394531,277167.25
224.04237365722656,162114.34375,276.6049499511719,292300.5
224.8728790283203,161153.140625,276.8776550292969,292535.5625
223.63800048828125,162454.609375,271.09368896484375,274338.5625
225.66329956054688,164262.640625,271.1170654296875,277031.21875
222.66683959960938,160379.46875,272.9281005859375,284671.65625
225.6240997314453,163086.15625,282.6701965332031,301624.75
224.67176818847656,162324.78125,273.6643981933594,286462.28125
227.08432006835938,161990.03125,275.47564697265625,289943.0625
222.04592895507812,164958.03125,274.2717590332031,287544.625
227.26148986816406,163872.859375,291.3477783203125,313981.84375
227.42303466796875,162957.890625,272.38848876953125,282797.625
223.3315887451172,160832.78125,273.7454833984375,285975.96875
224.6433868408203,163282.59375,279.51873779296875,296956.5625
224.86740112304688,160752.734375,271.4185791015625,273519.34375
223.99102783203125,161297.25,271.86651611328125,272547.8125
224.19253540039062,161681.75,271.3464660644531,278095.125
224.1949462890625,162467.015625,275.444091796875,268758.875
224.67330932617188,165581.46875,274.2207336425781,270190.59375
217.37310791015625,161144.515625,283.5688171386719,267412.5
223.93275451660156,163850.359375,272.58154296875,272091.375
228.245361328125,162135.390625,271.5502624511719,277636.4375
223.3003692626953,161342.34375,276.48712158203125,268471.0
224.01181030273438,160582.328125,271.6494140625,272369.5
221.46180725097656,161806.625,288.9189758300781,268842.40625
223.0037078857422,161461.625,270.9871520996094,277741.46875
221.54872131347656,162343.484375,274.5131530761719,269655.1875
224.76303100585938,163513.59375,276.03204345703125,268497.3125
222.70474243164062,161431.015625,272.52545166015625,282360.46875
225.74427795410156,161019.625,279.9101257324219,297657.15625
222.2694854736328,162891.6875,275.97454833984375,290853.96875
223.57754516601562,160973.75,281.2873840332031,267455.9375
225.33079528808594,164364.125,272.7509765625,271209.375
227.39634704589844,161598.84375,271.5203857421875,280148.3125
221.06094360351562,162676.0625,270.80145263671875,276278.625
225.8134002685547,161530.0625,280.75848388671875,298791.375
224.10328674316406,163145.03125,290.3453674316406,312475.03125
226.79478454589844,164316.75,278.78472900390625,295501.15625
218.7972412109375,161186.6875,275.5556640625,268687.875
225.54335021972656,161835.71875,270.9018859863281,276873.625
225.91351318359375,163484.078125,271.9006652832031,272822.25
222.06564331054688,162210.609375,272.6504821777344,271431.5
226.77587890625,160259.03125,275.2408447265625,289115.5
225.25694274902344,161673.84375,271.3942565917969,279270.65625
220.6534881591797,160874.84375,271.3592834472656,278375.375
225.85757446289062,162569.5625,282.35223388671875,301215.9375
226.3072052001953,161653.234375,272.887939453125,284858.78125
222.5347442626953,161595.25,275.01416015625,289685.21875
222.20985412597656,160359.71875,270.7856750488281,275819.96875
223.88165283203125,159898.328125,271.8981018066406,281438.46875
225.51087951660156,159784.25,277.19488525390625,292592.96875
223.11355590820312,164209.375,276.98956298828125,293425.25
224.40643310546875,162472.828125,294.2254943847656,317430.96875
221.27650451660156,162127.46875,271.37347412109375,274476.375
221.99563598632812,160371.1875,271.06878662109375,274525.375
225.21893310546875,161371.40625,272.8158874511719,284655.5625
224.75735473632812,162782.171875,279.2886047363281,296886.125
222.7999725341797,160948.515625,270.7968444824219,278221.125
227.74668884277344,161044.25,286.1947326660156,306536.5625
224.93350219726562,167179.71875,273.1311340332031,271289.125
223.2158966064453,163747.15625,271.48876953125,278109.0
219.85508728027344,160393.109375,277.2709045410156,267832.9375
